"Post ID",Permalink,"Post Message",Type,Countries,Languages,Posted,"Audience targeting","Lifetime Post Total Reach","Lifetime Post organic reach","Lifetime Post Paid Reach","Lifetime Post Total Impressions","Lifetime Post Organic Impressions","Lifetime Post Paid Impressions","Lifetime Engaged Users","Lifetime Matched Audience Targeting Consumers on Post","Lifetime Matched Audience Targeting Consumptions on Post","Lifetime Negative Feedback from Users","Lifetime Negative Feedback","Lifetime Post Impressions by people who have liked your Page","Lifetime Post reach by people who like your Page","Lifetime Post Paid Impressions by people who have liked your Page","Lifetime Paid reach of a post by people who like your Page","Lifetime People who have liked your Page and engaged with your post","Lifetime Organic views to 95%","Lifetime Organic views to 95%","Lifetime Paid views to 95%","Lifetime Paid views to 95%","Lifetime Organic Video Views","Lifetime Organic Video Views","Lifetime Paid Video Views","Lifetime Paid Video Views","Lifetime Average time video viewed","Lifetime Video length","Lifetime Talking About This (Post) by action type - like","Lifetime Talking About This (Post) by action type - comment","Lifetime Talking About This (Post) by action type - share","Lifetime Post Stories by action type - like","Lifetime Post Stories by action type - comment","Lifetime Post Stories by action type - share","Lifetime Post Audience Targeting Unique Consumptions by Type - other clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - photo view","Lifetime Post Audience Targeting Unique Consumptions by Type - link clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - video play","Lifetime Matched Audience Targeting Consumptions by Type - other clicks","Lifetime Matched Audience Targeting Consumptions by Type - photo view","Lifetime Matched Audience Targeting Consumptions by Type - link clicks","Lifetime Matched Audience Targeting Consumptions by Type - video play","Lifetime Negative Feedback from Users by Type - hide_all_clicks","Lifetime Negative Feedback from Users by Type - hide_clicks","Lifetime Negative Feedback from Users by Type - report_spam_clicks","Lifetime Negative Feedback from Users by Type - unlike_page_clicks","Lifetime Negative Feedback by Type - hide_all_clicks","Lifetime Negative Feedback by Type - hide_clicks","Lifetime Negative Feedback by Type - report_spam_clicks","Lifetime Negative Feedback by Type - unlike_page_clicks"
110764313093221_244307009738950,https://www.facebook.com/jowradio/posts/244307009738950,"🔥🔥جديد 🔥🔥
ما تراطيوش اقوى الاغاني تاع جو راديو من 16 سا إلى 18 سا  في GREATEST HITS, وين وجدنالكم فيه أفضل أغاني 🎼
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/17/2019 07:36:11 AM"," ",1682,1682,0,2332,2332,0,53,38,43,0,0,1915,1408,0,0,50,0,0,0,0,0,0,0,0,0,0,16,2,,17,3,,26,7,5,,31,7,5,,,,,,,,,
110764313093221_244302196406098,https://www.facebook.com/jowradio/posts/244302196406098,"سمير: انا نموت على المولودية، سلمية سلمية",Video,,,"04/17/2019 07:35:00 AM"," ",1982,1982,0,2834,2834,0,87,73,74,1,1,2154,1512,0,0,56,75,76,0,0,668,679,0,0,10206,80339,15,,,15,,,,,,73,,,,74,1,,,,1,,,
110764313093221_244278103075174,https://www.facebook.com/jowradio/posts/244278103075174,"استمتعوا مع المود ڨوسطو لي رايح يجيكم من 14سا30 ـ 15سا30 على جو راديو. اسمعوها و اعطولنا رايكم ؟
اسمعونا على : www.jow.radio 
#Branchiwjow",Photo,,,"04/17/2019 06:20:00 AM"," ",585,585,0,916,916,0,13,6,6,0,0,757,483,0,0,12,0,0,0,0,0,0,0,0,0,0,8,,,8,,,4,2,,,4,2,,,,,,,,,,
110764313093221_243948756441442,https://www.facebook.com/jowradio/posts/243948756441442,"كيما كل صباح،FACTURE MAN يخلصلكم الفاتورات تاعكم.
ابعتولنا ارقام الهاتف عبر الرسائل مع I LOVE JOW 
اسمعونا على :www.jow.radio
#Branchiwjow",Photo,,,"04/17/2019 12:30:00 AM"," ",4496,4496,0,6156,6156,0,154,108,126,3,3,5073,3739,0,0,141,0,0,0,0,0,0,0,0,0,0,55,5,1,55,15,1,78,32,6,,88,32,6,,3,,,,3,,,
110764313093221_243949956441322,https://www.facebook.com/jowradio/posts/243949956441322,"صباح الخير لجويست😍😍
غير جو الصباح للتزغدك م بلاصتك و تنوض تشطح وحدك، 
ابرونشيو جو باش تزهى و تستخلوى غير بالجديد و بكامل الأذواق💃🕺
اسمعونا على :www.jow.radio
#Branchiwjow",Photo,,,"04/16/2019 11:00:00 PM"," ",2980,2980,0,4258,4258,0,77,46,49,0,0,3509,2525,0,0,66,0,0,0,0,0,0,0,0,0,0,39,5,,39,6,,23,16,9,,24,16,9,,,,,,,,,
110764313093221_243863339783317,https://www.facebook.com/jowradio/posts/243863339783317,"اليوم موعدكم مع 100% Bruno Mars  من 23سا حتى 00سا على جو راديو 
اسمعونا على : ww.jow.radio 
#Branchiwjow",Photo,,,"04/16/2019 02:50:00 PM"," ",1847,1847,0,2654,2654,0,38,23,23,0,0,2199,1547,0,0,32,0,0,0,0,0,0,0,0,0,0,18,3,,19,5,,15,8,,,15,8,,,,,,,,,,
110764313093221_243976586438659,https://www.facebook.com/jowradio/posts/243976586438659,"Canular : 
ريمة ركبها جن في فندق الأوراسي😂😂
اسمعونا على : www.jow.radio",Video,,,"04/16/2019 12:45:00 PM"," ",27616,27616,0,39849,39849,0,1212,985,1055,6,6,29205,20256,0,0,681,878,895,0,0,10552,10765,0,0,41894,388499,235,20,9,251,27,9,50,,42,921,56,,43,955,4,2,,,4,2,,
110764313093221_243901426446175,https://www.facebook.com/jowradio/posts/243901426446175,"هاد الليلة من20سا حتى 21سا رايحة تكون المجموعة الموسيقية الخاصة بالراي على أنغام المدرسة القديمة.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/16/2019 11:55:00 AM"," ",3072,3072,0,4319,4319,0,100,59,64,0,0,3359,2470,0,0,87,0,0,0,0,0,0,0,0,0,0,46,3,1,48,4,1,34,14,12,,37,14,13,,,,,,,,,
110764313093221_243977506438567,https://www.facebook.com/jowradio/posts/243977506438567,"نتوما مع أو ضد عمليات التجميل؟ 
اسمعونا على: www.jow.radio",Photo,,,"04/16/2019 11:00:01 AM"," ",2587,2587,0,3632,3632,0,105,90,99,0,0,3037,2132,0,0,95,0,0,0,0,0,0,0,0,0,0,30,20,,32,27,,73,14,5,,79,14,6,,,,,,,,,
110764313093221_243962486440069,https://www.facebook.com/jowradio/posts/243962486440069,"حكاية صاردي : ابراهام لينكولن الرئيس اللّي حارب العنصرية 💪💪
اسمعونا على : www.jow.radio",Video,,,"04/16/2019 09:30:01 AM"," ",6180,6180,0,8393,8393,0,131,94,99,0,0,6519,4785,0,0,90,73,75,0,0,1951,2095,0,0,12988,224659,37,3,3,41,4,3,2,,4,88,2,,4,92,,,,,,,,
110764313093221_243960639773587,https://www.facebook.com/jowradio/posts/243960639773587,"موضوع اليوم في جو ستريت : ريادة الأعمال.  هل كان عندكم مشروع كنتوا حابين ديروه و لقيتوا صعوبات باش تحققوه؟ 
اسمعونا على: www.jow.radio",Photo,,,"04/16/2019 08:58:53 AM"," ",1333,1333,0,1866,1866,0,53,36,39,1,1,1543,1085,0,0,50,0,0,0,0,0,0,0,0,0,0,18,,,18,,,27,7,3,,29,7,3,,,1,,,,1,,
110764313093221_243939716442346,https://www.facebook.com/jowradio/posts/243939716442346,"🔥🔥جديد 🔥🔥
ما تراطيوش اقوى الاغاني تاع جو راديو من 16 سا إلى 18 سا  في GREATEST HITS, وين وجدنالكم فيه أفضل أغاني 🎼
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/16/2019 07:53:26 AM"," ",1659,1659,0,2332,2332,0,49,31,34,2,2,1911,1362,0,0,41,0,0,0,0,0,0,0,0,0,0,17,,,18,,,13,15,4,,14,16,4,,1,1,,,1,1,,
110764313093221_243897969779854,https://www.facebook.com/jowradio/posts/243897969779854,"ديجا 7 سنوات ملي تم اكتشاف فرقة بابيلون مع خروج ألبوم ديالهوم '' بريا '' و بالضبط في ديسمبر 2012، حيث تم بث أغنية الزينا من طرف المرحوم '' يزيد آيت حمادوش '' سنة 2011، و لي رجعتهم مشهورين و خلاتهم يربحوا جائزة أفضل مجموعة لسنة 2013 في حفلة جوائز الموسيقى الجزائرية، من هنا فتحت لهم باب العالمية فانطلقوا في جولة حول العالم لنشر أسلوبهم الموسيقي.
ونتوما قولونا شكون لي كان يسمع الأغاني ديالهم هاداك الوقت ؟",Video,,,"04/16/2019 07:00:02 AM"," ",7763,7763,0,11224,11224,0,384,252,250,2,2,7290,5190,0,0,201,248,256,0,0,1791,1974,0,0,7953,42857,133,22,10,144,31,10,1,,,248,1,,,247,1,1,,,1,1,,
110764313093221_243859546450363,https://www.facebook.com/jowradio/posts/243859546450363,"استمتعوا مع المود ڨوسطو لي رايح يجيكم خاص ب notorious big، من 14سا30 ـ 15سا30 على جو راديو. 
اسمعونا على : www.jow.radio 
#Branchiwjow",Photo,,,"04/16/2019 06:25:00 AM"," ",1634,1634,0,2396,2396,0,46,35,36,1,1,1967,1357,0,0,41,0,0,0,0,0,0,0,0,0,0,14,1,,15,1,,24,8,4,,24,8,4,,,1,,,,1,,
110764313093221_243859033117081,https://www.facebook.com/jowradio/posts/243859033117081,"اسمعوا على جو راديو &quot;Ventura&quot; الألبوم الأخير تاع Anderson Paak
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/16/2019 03:10:23 AM"," ",1852,1852,0,2706,2706,0,34,23,32,1,1,2244,1533,0,0,27,0,0,0,0,0,0,0,0,0,0,11,,,13,,,11,9,5,,18,9,5,,,1,,,,1,,
110764313093221_243840866452231,https://www.facebook.com/jowradio/posts/243840866452231,"حسام : مسنجر رايح يولي في فايسبوك ؟",Video,,,"04/16/2019 02:10:00 AM"," ",7807,7807,0,10290,10290,0,409,350,356,2,2,8403,6393,0,0,232,205,207,0,0,2761,2829,0,0,15911,126505,55,6,1,57,10,1,,,,350,,,,356,1,1,,,1,1,,
110764313093221_243228369846814,https://www.facebook.com/jowradio/posts/243228369846814,"السهرة في جو راديو اليوم رايحة تكون على أنغام AFRO-JAZZ، من 23سا حتى منتصف الليل
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/15/2019 01:50:00 PM"," ",1862,1862,0,2669,2669,0,35,17,17,0,0,2209,1547,0,0,34,0,0,0,0,0,0,0,0,0,0,18,1,,19,1,,6,8,3,,6,8,3,,,,,,,,,
110764313093221_243678283135156,https://www.facebook.com/jowradio/posts/243678283135156,"في رايكم علاش يلحق الزوج يكذب على مرتو والعكس ؟
تقدر و تعيطولنا على 0982218282
اسمعونا على : www.jow.radio",Photo,,,"04/15/2019 01:48:49 PM"," ",1294,1294,0,1977,1977,0,46,28,32,1,1,1653,1102,0,0,41,0,0,0,0,0,0,0,0,0,0,21,2,,22,2,,24,4,2,,25,4,3,,,1,,,,1,,
110764313093221_243659289803722,https://www.facebook.com/jowradio/posts/243659289803722,"حريق مهول يأتي على الكاتدرائية التاريخية notre-dame de paris",Video,,,"04/15/2019 12:35:29 PM"," ",13076,13076,0,19242,19242,0,831,608,635,1,1,13799,9557,0,0,525,1358,1386,0,0,4628,4628,0,0,10205,22660,197,41,31,214,57,31,3,,,607,3,,,631,1,,,,1,,,
110764313093221_243596799809971,https://www.facebook.com/jowradio/posts/243596799809971,"في رايكم علاش يلحق الزوج يكذب على مرتو والعكس ؟
اسمعونا على : www.jow.radio",Photo,,,"04/15/2019 09:30:01 AM"," ",5291,5291,0,7282,7282,0,222,174,214,1,1,6094,4514,0,0,187,0,0,0,0,0,0,0,0,0,0,57,22,,57,31,,150,22,8,,184,22,8,,,1,,,,1,,
110764313093221_243595016476816,https://www.facebook.com/jowradio/posts/243595016476816,"عدلان مشجع المولودية : المشكل تاع المولودية في شعبها",Video,,,"04/15/2019 09:15:00 AM"," ",6415,6415,0,9361,9361,0,372,256,259,0,0,5322,3589,0,0,157,349,357,0,0,2019,2207,0,0,13352,81982,124,9,12,131,35,13,7,,,253,7,,,251,,,,,,,,
110764313093221_243591923143792,https://www.facebook.com/jowradio/posts/243591923143792,"فوزي موسوني : نحاو قاسي سعيد و جابو غريب , نحاو PION دارو PION",Video,,,"04/15/2019 09:00:00 AM"," ",18344,18344,0,23759,23759,0,866,746,769,6,7,8986,6624,0,0,314,959,967,0,0,5524,5584,0,0,18689,104211,119,6,4,123,7,4,37,,,727,40,,,728,2,5,,,2,4,,
110764313093221_243587456477572,https://www.facebook.com/jowradio/posts/243587456477572,"عدلان مشجع المولودية : غريب يسرق و مايديش الألقاب المولودية ولات حومة",Video,,,"04/15/2019 08:45:00 AM"," ",20064,20064,0,30815,30815,0,1396,1014,1045,2,3,11647,8055,0,0,362,1472,1482,0,0,6515,7003,0,0,18627,85267,461,55,42,559,103,43,14,,,1005,17,,,1027,,3,,,,2,,
110764313093221_243572089812442,https://www.facebook.com/jowradio/posts/243572089812442,"🔥🔥جديد 🔥🔥
ما تراطيوش اقوى الاغاني تاع جو راديو من 16 سا إلى 18 سا  في GREATEST HITS, وين وجدنالكم فيه أفضل أغاني 🎼
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/15/2019 07:53:20 AM"," ",1746,1746,0,2472,2472,0,39,22,22,0,0,2028,1468,0,0,32,0,0,0,0,0,0,0,0,0,0,18,,,18,,,9,5,8,,9,5,8,,,,,,,,,
110764313093221_243532326483085,https://www.facebook.com/jowradio/posts/243532326483085,"المولودية باش تتنفس تسحق  SPONSOR",Video,,,"04/15/2019 06:30:00 AM"," ",3455,3455,0,4855,4855,0,108,75,78,0,0,3804,2623,0,0,84,86,87,0,0,909,977,0,0,12760,160531,38,,1,40,,2,,,,75,,,,78,,,,,,,,
110764313093221_243506249819026,https://www.facebook.com/jowradio/posts/243506249819026,"عدلان مشجع المولودية : غريب دارلنا التبهدايل في النادي 😠",Video,,,"04/15/2019 05:30:00 AM"," ",101023,101023,0,141483,141483,0,7749,6620,6746,16,18,30274,21117,0,0,1582,3975,4024,0,0,35692,36733,0,0,38188,251134,1386,109,195,1511,186,213,99,,,6560,121,,,6622,7,11,,,7,9,,
110764313093221_243503893152595,https://www.facebook.com/jowradio/posts/243503893152595,"سمير zangacrazy : غريب كان يخدم المباريات، و هو من أتباع سلال",Video,,,"04/15/2019 05:00:01 AM"," ",35095,35095,0,48626,48554,0,2678,2427,2480,6,6,18910,13270,0,0,983,1001,1001,0,0,10088,10321,0,0,28016,205630,281,8,24,284,9,27,104,,,2363,112,,,2368,2,4,,,2,4,,
110764313093221_243483893154595,https://www.facebook.com/jowradio/posts/243483893154595,"اسمعوا على جو الموسيقى الأخيرة مع بلايليست تع روك من 13سا30 حتى 14سا30😀
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/15/2019 04:30:01 AM"," ",1307,1307,0,1828,1828,0,33,22,26,1,1,1491,1090,0,0,28,0,0,0,0,0,0,0,0,0,0,11,,,12,,,18,2,2,,22,2,2,,1,,,,1,,,
110764313093221_243497306486587,https://www.facebook.com/jowradio/posts/243497306486587,"رسالة إلى عمر غريب : المولودية نادي الشعب",Video,,,"04/15/2019 04:00:01 AM"," ",6205,6205,0,8779,8779,0,276,215,229,0,0,5426,3834,0,0,162,213,216,0,0,1789,1894,0,0,12848,98665,56,2,21,57,2,21,2,,,215,3,,,226,,,,,,,,
110764313093221_243246819844969,https://www.facebook.com/jowradio/posts/243246819844969,"كيما كل صباح، FACTURE MAN يخلصلكم الفاتورات تاعكم.
بعتولنا ارقام الهاتف عبر الرسائل مع I LOVE JOW 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/15/2019 12:30:01 AM"," ",2141,2141,0,3062,3062,0,52,33,37,0,0,2550,1777,0,0,46,0,0,0,0,0,0,0,0,0,0,21,1,,22,1,,17,15,4,,18,15,4,,,,,,,,,
110764313093221_243247726511545,https://www.facebook.com/jowradio/posts/243247726511545,"صباح الخير لي جويست😃، كيما كل صباح تبداو نهاركم مع الموسيقى🎼🎧 الخلويت، بصح قولونا كيفاش تبداو نهاركم؟🤔
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/14/2019 11:00:01 PM"," ",1491,1491,0,2167,2167,0,61,43,52,1,1,1847,1279,0,0,58,0,0,0,0,0,0,0,0,0,0,22,8,,23,8,,34,7,4,,40,8,4,,1,,,,1,,,
110764313093221_243166753186309,https://www.facebook.com/jowradio/posts/243166753186309,"هاد الليلة موعدكم مع 100% زينة الداودية من 23سا حتى منتصف الليل على جو راديو
اسمعونا على : www.jow.radio
#branchiwjow",Photo,,,"04/14/2019 02:55:00 PM"," ",2521,2521,0,3518,3518,0,65,38,44,1,1,2883,2113,0,0,57,0,0,0,0,0,0,0,0,0,0,29,,,31,,,17,11,12,,19,12,13,,,1,,,,1,,
110764313093221_243329136503404,https://www.facebook.com/jowradio/posts/243329136503404,"نذير :  من أفضل المسلسلات اللي شفتها في حياتي Game of Thrones .
و نتوما رايحين تشوفو الحلقة الأولى من الموسم الأخير للمسلسل لي راح تكون اليوم فالليل ؟ 
اسمعونا على : www.jow.radio",Video,,,"04/14/2019 02:34:29 PM"," ",6561,6561,0,9132,9132,0,265,190,201,1,1,7066,5243,0,0,147,96,96,0,0,2030,2131,0,0,13272,175614,90,12,4,97,24,4,2,,3,186,2,,3,195,1,,,,1,,,
110764313093221_243221536514164,https://www.facebook.com/jowradio/posts/243221536514164,"التعراش في لي ديپلومي على طريقة باب الحارة  😂😂
اسمعونا على : www.jow.radio",Video,,,"04/14/2019 01:00:01 PM"," ",21235,21235,0,29301,29301,0,979,813,831,2,2,22496,16289,0,0,591,381,391,0,0,7677,7864,0,0,24756,189694,184,29,5,190,33,5,21,,14,791,25,,15,790,1,1,,,1,1,,
110764313093221_243226059847045,https://www.facebook.com/jowradio/posts/243226059847045,"في ميزكم المسرح والسينما علاش انقرضو ؟
إتصلوا بينا على : 0982218282
اسمعونا على : www.jow.radio",Photo,,,"04/14/2019 12:45:00 PM"," ",9945,9945,0,13748,13748,0,363,298,340,2,3,11294,8348,0,0,298,0,0,0,0,0,0,0,0,0,0,82,53,,83,58,,261,35,16,,287,37,16,,2,1,,,1,1,,
110764313093221_243233039846347,https://www.facebook.com/jowradio/posts/243233039846347,"تبعوا على جو راديو التحليل تاع فريق بالون، لي رايحين يهدرو على حظوظ الفريق الوطني في كأس أمم إفريقيا.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/14/2019 11:54:42 AM"," ",2630,2630,0,3674,3674,0,57,33,36,0,0,3025,2199,0,0,48,0,0,0,0,0,0,0,0,0,0,29,1,,29,3,,15,13,7,,16,13,7,,,,,,,,,
110764313093221_243187229850928,https://www.facebook.com/jowradio/posts/243187229850928,"اليوم في بالون رايحين نستقبلوا مشجعي مولودية الجزائر؛ باش نهدروا على قضية عمر غريب
كونوا في الموعد من 19سا حتى 21سا على جو راديو
باش تشاركوا معانا اتصلوا على 281 218 0982 
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/14/2019 08:15:00 AM"," ",65905,11210,54020,75229,16473,58756,3041,1470,1696,1,1,11701,8547,2286,2090,414,0,0,0,0,0,0,0,0,0,0,1424,218,64,1475,292,68,654,731,192,,715,774,207,,,1,,,,1,,
110764313093221_243180786518239,https://www.facebook.com/jowradio/posts/243180786518239,"حكاية الرعب مع EVIL LAND 😱😱",Video,,,"04/14/2019 07:30:00 AM"," ",4478,4478,0,6196,6196,0,172,149,151,0,0,4947,3672,0,0,67,142,143,0,0,1335,1383,0,0,14268,155582,27,1,,28,1,,1,,,146,1,,,147,,,,,,,,
110764313093221_243184746517843,https://www.facebook.com/jowradio/posts/243184746517843,"أغنية واري نيشان على الحراك الشعبي 🤣😂",Video,,,"04/14/2019 07:15:00 AM"," ",4291,4291,0,6162,6162,0,223,184,195,1,1,4806,3350,0,0,135,42,43,0,0,1543,1593,0,0,10757,164734,41,,5,46,,5,8,,,176,9,,,183,1,,,,1,,,
110764313093221_243167986519519,https://www.facebook.com/jowradio/posts/243167986519519,"فيالة مع ريمة 😂🤣",Video,,,"04/14/2019 07:00:01 AM"," ",6722,6722,0,9311,9311,0,215,153,161,4,4,7434,5505,0,0,140,227,227,0,0,2066,2076,0,0,13605,146217,65,11,5,74,14,5,2,,,148,2,,,156,4,,,,4,,,
110764313093221_243166496519668,https://www.facebook.com/jowradio/posts/243166496519668,"استمتعوا مع المود ڨوسطو لي رايح يجيكم خاص بماريا كاري، من 14سا30 ـ 15سا30 على جو راديو.
اسمعونا على : www.jow.radio 
#Branchiwjow",Photo,,,"04/14/2019 06:25:00 AM"," ",1948,1948,0,2839,2839,0,47,29,35,1,1,2333,1619,0,0,39,0,0,0,0,0,0,0,0,0,0,18,1,,18,1,,14,10,6,,15,12,8,,,1,,,,1,,
110764313093221_243115096524808,https://www.facebook.com/jowradio/posts/243115096524808,"واري نيشان : المعيشة بكري كانت ساهلة على دوكا",Video,,,"04/14/2019 04:00:00 AM"," ",2723,2723,0,3977,3977,0,66,50,50,0,0,3129,2190,0,0,43,24,24,0,0,950,977,0,0,10700,254505,20,1,,20,1,,,,,50,,,,50,,,,,,,,
110764313093221_242292039940447,https://www.facebook.com/jowradio/posts/242292039940447,"هاد الليلة موعدكم مع تصنتوا من 23سا حتى منتصف الليل مع BOB DYLAN
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"04/13/2019 02:00:00 PM"," ",1460,1460,0,2184,2184,0,34,15,16,0,0,1833,1238,0,0,26,0,0,0,0,0,0,0,0,0,0,19,1,,19,1,,8,3,4,,9,3,4,,,,,,,,,
110764313093221_242830429886608,https://www.facebook.com/jowradio/posts/242830429886608,"RAP LEGEND 
على جو راديو من 19 سا 30 إلى 20 سا 
اسمعونا على :",Photo,,,"04/13/2019 09:30:00 AM"," ",3345,3345,0,6244,6240,0,82,58,63,3,3,5353,2855,0,0,68,0,0,0,0,0,0,0,0,0,0,25,2,,26,2,,25,36,,,27,36,,,1,2,,,1,2,,
110764313093221_242576319912019,https://www.facebook.com/jowradio/posts/242576319912019,"الاشهار تاع زيت الزيبان مع جلال شندالي",Video,,,"04/13/2019 08:00:01 AM"," ",5947,5947,0,8397,8397,0,259,217,227,0,0,6795,4869,0,0,195,115,116,0,0,2421,2444,0,0,14455,135507,50,,,54,,,2,,,215,2,,,222,,,,,,,,
110764313093221_242601946576123,https://www.facebook.com/jowradio/posts/242601946576123,"تنهينان و موزارت 🎻🎻",Video,,,"04/13/2019 07:00:01 AM"," ",7693,7693,0,10894,10894,0,235,174,179,2,2,8967,6476,0,0,185,44,44,0,0,2332,2490,0,0,14630,608617,61,4,1,61,4,1,,,,174,,,,179,1,1,,,1,1,,
110764313093221_242824813220503,https://www.facebook.com/jowradio/posts/242824813220503,"پلايليست كيبوب على جو راديو من 17 سا إلى 18 سا 
اسمعونا على : www.jow.radio",Photo,,,"04/13/2019 07:00:01 AM"," ",2467,2467,0,3420,3420,0,70,51,56,1,1,2824,2085,0,0,62,0,0,0,0,0,0,0,0,0,0,24,3,,24,3,,37,11,4,,41,11,4,,,1,,,,1,,
110764313093221_242649126571405,https://www.facebook.com/jowradio/posts/242649126571405,"غير الجديد في جو مع المود Ktachfow من 15 سا حتى 16 سا فيه : 
Alberto Stylee KaRoL G mura masa
اسمعونا على: www.jow.radio",Photo,,,"04/13/2019 06:00:07 AM"," ",5323,5323,0,8151,8151,0,218,196,209,3,4,6798,4451,0,0,186,0,0,0,0,0,0,0,0,0,0,30,,,30,,,44,160,5,,47,157,5,,1,3,,,1,2,,
110764313093221_242647263238258,https://www.facebook.com/jowradio/posts/242647263238258,"اسمعوا المود Tkeslow في جو راديو من 07 سا 30 حتى 11 سا ، مود فيه : 
Nassim Djezma Ragheb Alama Simply Red Luther Vandross 
اسمعونا على: www.jow.radio",Photo,,,"04/12/2019 11:00:08 PM"," ",2831,2831,0,4786,4786,0,65,44,55,2,2,3988,2418,0,0,57,0,0,0,0,0,0,0,0,0,0,20,,,22,,,10,36,3,,13,39,3,,2,,,,2,,,
